order_id,date,store_id,product_id,unit_price,quantity,customer_id,channel
O104067,2025-08-15,RJ001,A100,37.67,4,C7929,market_place
O100467,2025-06-09,SP001,B100,76.52,1,C1510,in_store
O102094,2025-07-11,RJ001,A100,39.77,1,C1893,MarketPlace
O104409,2025-08-20,MG001,B100,85.57,1,C6558,marketplace
O101712,2025-07-04,SP002,C100,152.5,1,C1600,ONLINE
O101820,2025-07-06,SP001,C200,200.39,1,C6703,marketplace
O100105,2025-06-02,RJ001,C100,158.47,3,C3579,MarketPlace
O102189,2025-07-12,MG001,C100,155.63,2,C3459,MarketPlace
O102755,2025-07-23,SP002,A200,64.91,1,C6356,IN_STORE
O104583,2025-08-23,RJ001,B100,76.35,2,C8468,Online
O104512,2025-08-22,RJ001,B100,794.9,3,C7290,MarketPlace
O100730,2025-06-14,SP002,A100,40.75,1,C8366,In-Store
O102968,2025-07-27,SP002,C200,196.77,5,C3151,market_place
O104667,2025-08-24,RJ001,C100,152.98,4,C4845,store
O104439,2025-08-21,RJ001,A100,37.02,1,C7685,IN_STORE
O101419,2025-06-28,SP002,A200,57.76,6,C4688,MarketPlace
O100756,2025-06-14,MG001,A100,39.66,1,C3245,online
O100277,2025-06-06,SP001,B100,72.71,2,C6419,store
O103478,2025-08-05,SP002,B100,85.33,2,,ONLINE
O104189,2025-08-17,SP002,B200,123.64,1,C6861,online
O100804,2025-06-15,RJ001,B100,78.41,2,C8739,marketplace
O100397,2025-06-08,SP001,A200,59.35,2,C5161,store
O101114,2025-06-22,SP001,A200,62.38,2,C6277,marketplace
O101854,2025-07-06,RJ001,C100,160.68,2,C9041,IN_STORE
O104162,2025-08-17,SP001,C200,209.89,1,C2992,store
O101473,2025-06-29,SP002,B200,125.12,5,C1618,Online
O103763,2025-08-10,SP001,C200,207.52,3,C1693,marketplace
O104362,2025-08-20,SP002,A200,58.64,1,C9900,marketplace
O102701,2025-07-22,SP002,A100,41.97,1,C2830,store
O102024,2025-07-10,SP001,C100,145.07,1,C9667,In-Store
O102663,21/07/2025,RJ001,B200,129.26,5,C9059,on-line
O101039,2025-06-20,RJ001,B200,119.2,4,C7408,In-Store
O102787,2025-07-24,SP001,B100,74.75,2,C6531,Online
O102995,2025-07-27,MG001,C100,147.68,1,C8454,MarketPlace
O102071,2025-07-10,MG001,B200,118.0,3,C9269,MarketPlace
O104563,2025-08-23,SP002,C100,147.13,1,C6488,in_store
O101281,2025-06-25,SP001,B100,81.95,3,C9231,market_place
O101055,2025-06-21,SP001,B200,117.79,2,C7636,on-line
O102142,2025-07-12,SP002,A200,61.31,1,C2749,on-line
O100727,2025-06-14,SP002,B200,124.81,1,C7070,on-line
O103713,2025-08-09,SP002,B200,126.36,1,C2364,In-Store
O102476,2025-07-18,SP002,A100,39.68,1,C1818,Online
O102433,2025-07-17,RJ001,A200,56.92,3,C9061,market_place
O101456,2025-06-29,SP001,A100,38.86,2,C1879,store
O102621,2025-07-20,MG001,A100,41.16,4,C9948,MarketPlace
O100681,2025-06-13,RJ001,B100,77.58,1,C8311,in_store
O104849,2025-08-28,SP001,B100,79.68,5,C1329,market_place
O100341,2025-06-07,SP001,B200,128.01,1,C1018,marketplace
O104872,2025-08-28,RJ001,B100,72.82,1,C8662,on-line
O101894,2025-07-07,SP001,B200,123.8,1,C8322,market_place
O102359,2025-07-16,SP001,B200,117.13,6,C7012,market_place
O102451,2025-07-17,MG001,B200,122.09,3,C2485,ONLINE
O100012,2025-06-01,SP001,A200,60.15,1,C7924,MarketPlace
O103374,2025-08-03,RJ001,A100,35.65,3,C4077,In-Store
O102244,2025-07-13,MG001,C100,146.62,2,C8577,store
O100812,2025-06-15,RJ001,C100,156.86,1,C1611,marketplace
O104801,2025-08-27,SP002,B100,84.7,1,C2281,marketplace
O103254,2025-08-02,SP001,B100,84.62,3,C2766,online
O104964,2025-08-30,SP001,A100,40.61,1,C3369,Online
O104568,2025-08-23,SP002,A100,40.0,1,C4464,marketplace
O100995,2025-06-19,RJ001,B200,120.04,1,C5781,on-line
O103236,2025-08-01,RJ001,A200,64.41,1,C1378,marketplace
O105029,2025-08-31,SP002,B200,126.32,5,C4094,In-Store
O104194,2025-08-17,SP002,C200,211.69,2,C4502,In-Store
O104811,2025-08-27,SP002,B200,121.05,5,C3932,In-Store
O101794,2025-07-05,RJ001,B100,83.16,4,C6641,in_store
O101201,2025-06-23,SP002,B100,78.61,2,C9185,online
O102881,2025-07-25,MG001,C100,142.37,3,C2815,on-line
O103587,2025-08-07,SP002,C100,157.74,2,C9693,Online
O103722,2025-08-09,RJ001,A100,38.76,1,C3041,in_store
O100063,2025-06-01,MG001,A100,42.77,4,C8962,marketplace
O102715,2025-07-22,MG001,A100,41.9,2,C1229,MarketPlace
O103038,2025-07-28,MG001,B200,129.77,1,C6902,market_place
O101347,2025-06-26,RJ001,A200,54.74,1,C6911,online
O105064,2025-08-31,RJ001,A200,60.17,2,C8906,online
O104494,2025-08-22,SP002,C200,186.17,1,C2251,on-line
O101238,2025-06-24,SP002,A200,549.7,4,C5276,store
O102709,2025-07-22,RJ001,C100,148.08,4,C4027,on-line
O103921,2025-08-12,MG001,C100,143.29,2,C2680,In-Store
O100573,2025-06-11,SP002,C100,134.89,1,C7333,market_place
O103516,2025-08-06,SP001,A200,57.19,1,C1324,store
O100509,2025-06-10,SP001,B100,85.48,1,C6314,store
O104820,2025-08-27,RJ001,B100,81.67,3,C1937,marketplace
O101522,2025-06-30,RJ001,B100,82.82,2,C6123,MarketPlace
O101401,2025-06-27,MG001,B200,114.91,1,C8937,market_place
O100367,2025-06-07,RJ001,B200,125.49,2,C4090,store
O101952,2025-07-08,SP002,B100,76.23,1,C3048,In-Store
O101739,2025-07-04,MG001,B200,110.08,1,C1108,market_place
O100027,2025-06-01,SP002,A200,59.29,3,C5374,MarketPlace
O100301,2025-06-06,SP002,C100,154.96,1,C8381,IN_STORE
O101892,2025-07-07,SP001,A200,66.49,1,C6818,IN_STORE
O103574,2025-08-07,SP001,A100,40.71,2,C5359,online
O104969,2025-08-30,SP001,A100,38.78,1,C6350,on-line
O104522,2025-08-22,MG001,B200,111.71,2,C1935,marketplace
O101501,2025-06-30,SP001,B100,75.48,3,C2654,IN_STORE
O100518,2025-06-10,SP001,C200,193.25,2,C8972,marketplace
O102998,2025-07-27,MG001,A200,64.13,2,C5248,ONLINE
O103897,2025-08-12,SP002,A100,41.71,2,C3973,In-Store
O103460,2025-08-05,SP001,C200,203.53,5,C1721,on-line
O103040,2025-07-28,MG001,B100,81.24,1,C2412,market_place
O104241,18/08/2025,SP001,B100,77.89,1,C4971,marketplace
O103480,2025-08-05,SP002,B100,74.56,1,C8354,Online
O100768,2025-06-14,MG001,C200,213.28,1,C1436,MarketPlace
O100867,2025-06-16,RJ001,B100,80.62,1,C8348,store
O101518,2025-06-30,RJ001,B100,72.18,4,C4787,marketplace
O104037,2025-08-15,SP001,B200,127.18,1,C8242,IN_STORE
O102855,2025-07-25,SP002,A200,62.28,3,,In-Store
O103415,2025-08-04,SP002,C200,210.39,1,C6681,IN_STORE
O104977,2025-08-30,SP002,B200,108.16,2,C4139,on-line
O101207,2025-06-23,RJ001,A200,61.0,3,C8729,online
O103000,2025-07-27,MG001,C100,143.52,1,C1095,Online
O102073,2025-07-11,SP001,B100,81.88,3,C3425,IN_STORE
O104393,2025-08-20,RJ001,B100,77.84,4,C2638,In-Store
O103510,2025-08-06,SP001,B100,0.0,1,C8344,marketplace
O104392,2025-08-20,RJ001,A200,57.05,6,C8871,store
O102020,2025-07-10,SP001,A100,38.56,2,C9051,ONLINE
O104721,2025-08-25,RJ001,C200,185.04,2,C5950,Online
O104793,2025-08-27,SP001,A200,59.38,3,C1004,IN_STORE
O104971,2025-08-30,SP002,C100,145.13,1,C2656,MarketPlace
O104257,2025-08-18,SP002,C100,147.93,3,C2672,MarketPlace
O101073,2025-06-21,SP001,A100,40.54,1,C6003,on-line
O104467,2025-08-21,MG001,B100,78.03,1,,ONLINE
O103192,2025-07-31,MG001,C100,162.45,3,C8401,IN_STORE
O101406,2025-06-28,SP001,C100,136.46,1,C3846,Online
O103455,2025-08-05,SP001,A200,60.99,1,,IN_STORE
O104279,2025-08-18,MG001,A100,39.06,3,C4710,IN_STORE
O102231,2025-07-13,RJ001,C200,202.84,5,C7793,online
O104164,2025-08-17,SP001,C100,164.74,5,C9486,ONLINE
O104702,2025-08-25,SP002,B200,122.13,2,C4757,marketplace
O103255,02/08/2025,SP001,B200,113.87,2,C6583,ONLINE
O104306,2025-08-19,SP002,A100,39.97,6,C5933,In-Store
O100174,2025-06-03,MG001,C100,139.73,3,C4143,ONLINE
O103773,2025-08-10,SP002,B100,79.18,1,C1036,online
O104116,2025-08-16,SP002,C200,182.76,3,C7484,market_place
O104364,2025-08-20,SP002,B200,131.17,1,C7601,ONLINE
O100649,2025-06-12,MG001,B100,74.05,2,C4131,ONLINE
O101388,2025-06-27,SP002,A100,42.21,1,C5512,online
O103582,2025-08-07,SP002,C200,198.89,1,C7200,store
O104324,2025-08-19,RJ001,B200,117.46,5,C6685,in_store
O100380,2025-06-07,MG001,C100,149.48,1,C7512,MarketPlace
O100684,2025-06-13,RJ001,A100,39.8,1,C2213,Online
O101832,2025-07-06,SP001,C100,157.4,4,C8896,Online
O101823,2025-07-06,SP001,B200,124.42,2,C1076,market_place
O105035,2025-08-31,SP002,C200,203.9,3,C7066,on-line
O104961,2025-08-30,SP001,C200,229.81,2,C9704,on-line
O100915,2025-06-17,MG001,C200,207.88,2,C4974,in_store
O103243,01/08/2025,MG001,C100,151.04,7,C4678,ONLINE
O104171,2025-08-17,SP001,C200,194.36,4,C5822,marketplace
O102214,2025-07-13,SP002,B100,64.78,1,C7208,in_store
O101488,2025-06-29,MG001,C200,209.53,4,C4460,online
O103823,2025-08-11,SP001,A100,42.16,3,C4270,marketplace
O101551,2025-07-01,SP002,A200,55.77,3,C9055,on-line
O100939,2025-06-18,SP002,C200,214.27,1,C1149,Online
O104569,2025-08-23,SP002,B100,79.75,1,C9326,marketplace
O104060,2025-08-15,RJ001,A100,40.76,1,C8447,in_store
O100964,2025-06-19,SP001,B100,77.65,2,C2218,Online
O103833,2025-08-11,SP001,B100,76.4,4,C3977,online
O104105,2025-08-16,SP002,C200,210.5,1,,IN_STORE
O102108,2025-07-11,RJ001,A100,38.39,2,C1136,IN_STORE
O100358,2025-06-07,RJ001,B200,128.69,1,C9327,online
O101352,2025-06-26,RJ001,A100,41.81,4,C2892,in_store
O101607,2025-07-02,SP002,C200,192.79,6,C3399,store
O100379,2025-06-07,MG001,B200,103.97,1,C6546,IN_STORE
O103545,2025-08-06,RJ001,C200,193.56,2,C7297,market_place
O103253,2025-08-01,MG001,A100,41.37,3,C6477,market_place
O104308,19/08/2025,SP002,C200,208.79,2,C8935,MarketPlace
O103742,2025-08-09,MG001,A100,41.53,1,C7064,MarketPlace
O104291,2025-08-19,SP001,B200,114.16,2,C1208,ONLINE
O104237,2025-08-18,SP001,C100,148.72,1,C9029,in_store
O102622,2025-07-20,MG001,C100,140.42,2,C5842,In-Store
O103433,2025-08-04,RJ001,B200,121.12,1,C7542,In-Store
O104137,2025-08-16,MG001,A100,42.54,3,C3507,market_place
O100244,2025-06-05,SP002,C100,144.75,2,C6111,ONLINE
O100303,2025-06-06,RJ001,B100,80.95,1,C1986,MarketPlace
O103419,2025-08-04,SP002,C100,153.25,6,C8079,marketplace
O100238,2025-06-05,SP002,C100,150.74,2,C4908,on-line
O102422,2025-07-17,SP002,C200,206.37,3,C4027,marketplace
O101464,2025-06-29,SP002,B100,82.51,1,C3954,market_place
O102693,2025-07-22,SP001,B200,118.83,2,C6104,in_store
O101418,2025-06-28,SP002,A100,39.35,5,C4511,online
O103698,2025-08-09,SP002,A200,55.09,4,C1001,In-Store
O104644,2025-08-24,SP002,B200,109.87,2,C9081,In-Store
O101956,2025-07-08,SP002,B100,0.0,2,C6104,store
O100148,2025-06-03,SP002,B200,115.28,1,C3938,ONLINE
O104056,2025-08-15,SP002,B200,125.45,2,C7578,ONLINE
O102483,2025-07-18,RJ001,B100,77.25,2,C9943,online
O104631,2025-08-24,SP002,B100,80.4,2,C8191,IN_STORE
O102116,11/07/2025,MG001,C100,158.02,2,C1352,IN_STORE
O104199,2025-08-17,RJ001,C100,150.86,4,C2225,in_store
O104877,2025-08-28,RJ001,C100,1574.7,5,C1554,store
O103961,2025-08-13,SP002,B100,76.35,1,C3283,In-Store
O104007,2025-08-14,SP002,A100,34.82,1,C2527,in_store
O102631,20/07/2025,MG001,A100,42.97,4,C4197,MarketPlace
O104410,20/08/2025,MG001,B200,126.74,2,C3294,market_place
O104487,2025-08-22,SP002,C200,200.0,1,C1931,Online
O104005,2025-08-14,SP002,B100,84.42,1,C1735,ONLINE
O104296,2025-08-19,SP002,B200,124.66,1,C1016,market_place
O103488,2025-08-05,RJ001,A200,64.67,5,C4348,IN_STORE
O100606,2025-06-11,MG001,B100,0.0,1,C9410,in_store
O100539,2025-06-10,RJ001,B100,83.08,1,,market_place
O102667,2025-07-21,RJ001,C100,140.18,2,C8144,IN_STORE
O101728,2025-07-04,RJ001,C100,153.49,1,C7358,IN_STORE
O103997,2025-08-14,SP002,A200,63.44,1,C2776,IN_STORE
O102892,2025-07-26,SP001,A100,40.15,2,C4248,in_store
O101254,2025-06-24,RJ001,B100,79.13,1,,ONLINE
O104158,2025-08-17,SP001,A100,40.35,1,C1515,ONLINE
O103041,2025-07-28,MG001,C200,192.18,2,C3115,IN_STORE
O100444,2025-06-08,MG001,A200,58.1,1,C2627,in_store
O100478,2025-06-09,SP002,C200,206.57,1,C4522,marketplace
O101593,2025/07/02,SP001,B100,78.1,4,C9975,marketplace
O103230,2025-08-01,SP002,B200,120.42,1,C4174,online
O103684,2025-08-09,SP001,B200,122.47,3,C1323,marketplace
O102160,2025-07-12,RJ001,A100,35.36,1,C7232,market_place
O100389,2025-06-08,SP001,A100,40.22,3,C6314,Online
O101917,2025-07-07,RJ001,B200,114.18,1,C3071,market_place
O102959,2025-07-27,SP002,B100,70.88,2,C2158,online
O100933,2025/06/18,SP002,A200,59.33,3,C9954,on-line
O103097,2025-07-30,SP001,C100,139.47,3,C9541,store
O105074,2025-08-31,MG001,B100,72.8,1,C6942,marketplace
O103290,2025-08-02,SP002,B100,81.75,2,C4282,Online
O102537,2025-07-19,RJ001,C200,216.03,2,C3784,MarketPlace
O104451,21/08/2025,MG001,B100,79.78,2,C4670,on-line
O102332,2025-07-15,RJ001,B100,83.59,2,C5989,marketplace
O100010,2025-06-01,SP001,B200,117.26,1,C8359,Online
O104379,2025-08-20,RJ001,A100,40.09,2,C1000,ONLINE
O102138,2025-07-12,SP001,C200,168.84,2,C4016,on-line
O101491,2025/06/29,MG001,C200,179.79,2,C1612,marketplace
O100313,2025-06-06,RJ001,C200,207.43,5,C2166,store
O102610,2025-07-20,RJ001,A200,59.04,5,C3514,on-line
O100457,2025-06-09,SP001,A100,40.39,2,C1422,market_place
O102888,2025-07-26,SP001,B100,80.32,2,C2382,Online
O104023,2025-08-14,RJ001,B100,79.2,1,C3149,store
O104610,2025-08-24,SP001,C200,216.28,1,C8354,store
O100083,2025-06-02,SP001,A200,57.19,5,C2588,online
O102807,24/07/2025,SP002,B200,117.95,1,C4436,IN_STORE
O103802,2025-08-10,MG001,C200,203.33,2,C7370,market_place
O100353,2025-06-07,RJ001,B200,118.47,1,C3522,on-line
O100330,2025-06-07,SP001,A200,59.05,2,C9502,store
O103719,2025-08-09,RJ001,C100,146.46,3,C7876,on-line
O101409,2025-06-28,SP002,A100,40.24,1,C4262,In-Store
O101509,2025-06-30,SP002,B100,77.4,2,C7713,marketplace
O100184,2025-06-03,MG001,C200,197.52,3,C5649,on-line
O101184,2025-06-23,SP001,A200,56.71,2,C6353,market_place
O100042,2025-06-01,RJ001,C100,149.51,3,,store
O101560,2025-07-01,SP002,A100,36.95,2,C7755,In-Store
O102044,2025-07-10,SP002,B100,84.3,1,C8331,IN_STORE
O101471,2025-06-29,SP002,C100,151.33,2,C8035,In-Store
O100095,2025-06-02,SP002,A200,56.94,3,C8956,In-Store
O103050,2025-07-29,SP001,A100,44.75,1,C4714,MarketPlace
O102076,11/07/2025,SP001,C100,145.82,3,C5301,In-Store
O101403,2025-06-28,SP001,C100,145.02,3,C2075,online
O100654,2025-06-13,SP001,B200,118.51,1,C4060,in_store
O102509,2025-07-19,SP001,A100,37.77,4,C8772,on-line
O102380,2025-07-16,RJ001,A200,61.21,3,C2259,marketplace
O103064,2025-07-29,SP002,A200,64.25,2,C6959,MarketPlace
O101768,05/07/2025,SP002,C200,0.0,1,C3450,IN_STORE
O102906,2025-07-26,SP002,B200,0.0,3,C7693,Online
O102557,2025-07-19,MG001,C100,152.26,1,C1399,MarketPlace
O101108,2025-06-21,MG001,A200,62.89,2,C5794,In-Store
O103163,2025-07-31,SP002,B200,114.54,2,C1737,MarketPlace
O100284,2025-06-06,SP001,B100,79.15,1,C9595,marketplace
O100299,2025-06-06,SP002,A100,40.35,3,C2940,Online
O101001,2025-06-19,MG001,B100,83.56,2,C3390,store
O105071,2025-08-31,RJ001,C100,133.99,2,C1585,store
O101308,2025-06-25,MG001,B100,78.55,3,C3235,store
O103090,29/07/2025,MG001,C100,152.78,2,C8244,MarketPlace
O103745,2025-08-09,MG001,B200,120.87,1,C8678,In-Store
O103611,2025-08-07,MG001,C200,197.51,1,C3016,IN_STORE
O102314,2025-07-15,SP002,B200,115.34,2,C6582,online
O103810,2025-08-10,MG001,B100,80.84,1,C2353,In-Store
O102856,2025-07-25,SP002,C200,206.48,2,C6049,in_store
O103957,2025-08-13,SP002,C200,197.69,3,C4853,Online
O104835,2025-08-27,MG001,C100,155.47,2,C7605,Online
O104043,2025-08-15,SP001,C100,142.48,2,C7122,In-Store
O104461,2025-08-21,MG001,B100,78.06,2,C5274,store
O100035,2025-06-01,SP002,B200,121.84,1,C2084,IN_STORE
O104429,2025-08-21,SP002,A200,64.68,2,C2763,IN_STORE
O103493,2025-08-05,RJ001,C100,156.17,2,C5726,in_store
O101737,2025-07-04,MG001,A200,61.77,1,C7649,marketplace
O103402,2025-08-04,SP001,C100,149.22,2,C8835,IN_STORE
O102205,2025-07-13,SP001,A100,35.77,1,C6718,marketplace
O104555,2025-08-23,SP002,C100,157.87,4,C6729,Online
O100278,2025-06-06,SP001,B100,81.23,1,C8434,marketplace
O103980,2025-08-13,MG001,B100,73.45,3,C3554,on-line
O104951,2025-08-29,MG001,B100,81.48,5,C2991,on-line
O102471,2025-07-18,SP002,A200,57.8,2,C4817,marketplace
O103211,2025-08-01,SP001,C100,145.46,4,C1070,In-Store
O101828,2025-07-06,SP001,C100,146.65,1,C5098,marketplace
O101614,2025-07-02,RJ001,C200,214.33,1,C1769,MarketPlace
O100038,2025-06-01,SP002,B200,123.47,3,C8517,marketplace
O103834,2025-08-11,SP001,A100,41.98,2,C1854,online
O103738,2025-08-09,MG001,B200,122.79,3,C3090,marketplace
O103617,2025-08-07,MG001,C200,196.65,3,C7252,market_place
O101525,2025-06-30,RJ001,A200,56.71,2,C3793,MarketPlace
O104226,2025-08-17,MG001,A200,55.71,2,C7043,MarketPlace
O102347,2025-07-15,MG001,C200,184.61,4,C3200,on-line
O101445,2025-06-28,MG001,C200,214.9,1,C8794,MarketPlace
O102290,2025-07-14,MG001,B200,110.73,4,C3932,in_store
O100262,2025-06-05,MG001,B200,114.83,4,C7209,market_place
O101364,2025-06-26,MG001,C100,154.23,1,C7342,Online
O104449,2025-08-21,MG001,A100,39.89,3,C4777,in_store
O101094,2025-06-21,RJ001,C100,149.51,1,C5389,Online
O102879,2025-07-25,MG001,A100,39.49,1,C4278,IN_STORE
O103063,2025-07-29,SP002,C100,167.76,2,C2626,IN_STORE
O103466,2025-08-05,SP001,B100,78.31,2,C3844,in_store
O101716,2025-07-04,SP002,C100,152.62,1,C5767,MarketPlace
O101367,2025-06-27,SP001,B200,122.48,1,C2293,IN_STORE
O101194,2025-06-23,SP002,C100,157.4,3,C5247,market_place
O100849,2025-06-16,SP001,C100,145.06,2,C2011,Online
O103831,2025-08-11,SP001,B100,80.08,2,C6751,In-Store
O101641,2025-07-03,SP001,C100,147.89,1,C1144,MarketPlace
O101283,2025-06-25,SP002,A200,55.62,1,C6224,Online
O104012,2025-08-14,RJ001,C200,199.78,1,C2595,MarketPlace
O101836,06/07/2025,SP001,B100,82.85,2,C6785,In-Store
O101865,2025-07-06,RJ001,B100,76.52,2,C5254,in_store
O100166,2025-06-03,RJ001,B100,79.06,1,C8144,ONLINE
O100721,2025-06-14,SP001,B100,79.34,2,C2195,in_store
O101995,2025-07-09,SP002,C100,140.97,1,C6303,In-Store
O103783,2025-08-10,RJ001,A200,59.61,4,C9668,on-line
O101677,03/07/2025,MG001,A100,39.89,1,C3316,market_place
O102171,2025-07-12,RJ001,B200,111.56,1,C7921,online
O103931,2025-08-13,SP001,A100,42.26,2,C2389,In-Store
O104096,2025-08-16,SP001,A100,37.36,1,C9177,MarketPlace
O105070,2025-08-31,RJ001,B100,80.97,3,C5225,in_store
O100918,2025-06-17,MG001,B100,71.56,3,C8639,in_store
O103167,2025/07/31,SP002,B200,126.56,2,C2491,IN_STORE
O103969,2025-08-13,RJ001,A100,38.64,3,C2736,market_place
O105052,2025-08-31,SP002,A100,37.83,1,C5260,IN_STORE
O102104,2025-07-11,RJ001,B200,125.67,1,C9631,marketplace
O101627,2025-07-02,MG001,A100,43.32,3,C8640,in_store
O103126,2025-07-30,MG001,A200,57.82,1,C9408,marketplace
O103252,2025-08-01,MG001,A100,38.99,2,C8077,In-Store
O100856,2025-06-16,SP002,A100,40.91,2,C3161,store
O103819,2025-08-11,SP001,C100,1547.6,4,C3436,MarketPlace
O101826,2025-07-06,SP001,C100,150.38,2,C6570,store
O102810,2025-07-24,SP002,C200,190.89,4,C6133,market_place
O101598,2025-07-02,SP001,C100,144.07,1,C6281,marketplace
O102102,2025-07-11,RJ001,B200,113.18,2,C3315,marketplace
O102522,2025-07-19,SP002,A200,64.97,2,C4884,on-line
O103346,2025-08-03,SP001,A200,56.17,4,C5834,online
O102153,2025-07-12,RJ001,A200,62.8,1,C1528,on-line
O105088,2025-08-31,MG001,C100,150.54,2,C6149,MarketPlace
O104587,2025-08-23,RJ001,A100,39.55,4,C9284,store
O105014,2025/08/30,MG001,A100,42.79,2,C4576,IN_STORE
O103043,2025-07-28,MG001,C100,163.63,1,C2653,IN_STORE
O104082,2025-08-15,MG001,B100,80.97,2,C6185,MarketPlace
O104185,2025-08-17,SP002,C100,154.19,1,C7714,in_store
O104228,2025-08-17,MG001,B100,72.6,1,C2815,Online
O104882,2025-08-28,RJ001,A200,58.32,3,C6018,store
O100321,2025-06-06,MG001,B200,113.42,2,C8679,online
O102596,2025-07-20,RJ001,B200,123.31,2,C1351,store
O103133,2025-07-30,MG001,C100,153.73,4,C2929,online
O103417,2025-08-04,SP002,B200,116.76,1,C3869,MarketPlace
O102817,2025-07-24,RJ001,B100,81.2,3,C9728,market_place
O104180,2025-08-17,SP002,B100,77.86,2,C2762,marketplace
O102567,2025-07-19,MG001,C100,146.97,2,C1898,In-Store
O102330,2025-07-15,RJ001,B200,118.12,3,C8326,MarketPlace
O104297,2025-08-19,SP002,B200,115.43,3,C8742,online
O104025,2025-08-14,MG001,C100,149.69,3,C1655,In-Store
O103305,2025-08-02,RJ001,B100,73.16,3,C2208,on-line
O101267,2025-06-25,SP001,C200,201.61,1,C9128,In-Store
O102470,2025-07-18,SP002,B200,125.24,1,C9791,marketplace
O100113,2025-06-02,RJ001,B100,80.35,3,C4346,IN_STORE
O102492,2025-07-18,MG001,A200,59.3,4,C8978,Online
O100710,2025-06-14,SP001,C100,146.99,2,C2530,MarketPlace
O100078,2025-06-01,MG001,B100,82.06,2,C9423,on-line
O100322,2025-06-06,MG001,C200,205.41,3,C7594,store
O101659,2025-07-03,RJ001,A100,41.06,1,C2200,online
O102575,2025-07-20,SP001,C100,148.03,1,C8839,online
O100656,2025-06-13,SP002,B100,68.89,1,C5369,MarketPlace
O102109,2025-07-11,RJ001,A100,40.61,1,C5445,in_store
O104234,2025-08-18,SP001,A200,55.36,2,C7771,market_place
O104695,2025-08-25,SP002,A200,59.62,5,C9843,marketplace
O103370,2025-08-03,RJ001,A200,59.35,5,C4438,market_place
O104016,2025-08-14,RJ001,B200,113.82,3,C1612,market_place
O103347,2025-08-03,SP001,B200,127.18,2,C6760,market_place
O100898,2025-06-17,SP002,C100,145.13,1,C7821,In-Store
O101360,2025-06-26,MG001,A200,59.06,1,C2009,store
O101809,2025-07-05,MG001,B200,116.28,3,C4304,on-line
O100924,2025-06-17,MG001,B100,81.85,2,C1749,store
O103928,2025-08-12,MG001,B200,115.44,1,C2804,Online
O104829,2025-08-27,MG001,A100,39.22,1,C8264,online
O100251,2025-06-05,RJ001,C100,145.35,2,C7071,IN_STORE
O100751,2025-06-14,RJ001,C100,153.85,1,C2946,market_place
O102488,2025-07-18,MG001,A200,63.97,1,C7060,marketplace
O102227,2025-07-13,RJ001,B200,121.22,2,C4812,ONLINE
O104511,2025-08-22,RJ001,B100,73.23,1,C1978,ONLINE
O104174,2025-08-17,SP001,A200,61.85,2,C3833,IN_STORE
O101089,2025-06-21,RJ001,C100,151.36,1,C4613,on-line
O103910,2025-08-12,RJ001,A200,60.25,3,C2369,on-line
O102942,2025-07-26,MG001,B100,73.5,1,C4337,Online
O100975,2025-06-19,SP002,A100,43.84,1,C8161,Online
O100571,2025-06-11,SP002,C200,182.68,1,C6482,market_place
O102820,2025-07-24,RJ001,B200,118.82,3,C4938,Online
O103840,2025-08-11,SP002,B100,79.11,2,C2587,ONLINE
O102804,2025-07-24,SP002,C200,193.93,1,C2552,marketplace
O103978,2025-08-13,MG001,B200,121.42,1,C6526,MarketPlace
O101023,2025-06-20,SP002,B200,108.05,1,C9180,MarketPlace
O102062,2025-07-10,MG001,A100,38.68,1,C6478,online
O102339,2025-07-15,MG001,A100,42.17,4,C1510,in_store
O102023,2025-07-10,SP001,B100,82.04,2,C1955,market_place
O103710,2025-08-09,SP002,A200,58.79,2,C7914,MarketPlace
O103335,2025-08-03,SP001,B200,125.82,6,C8606,marketplace
O104979,2025-08-30,SP002,C100,144.69,3,C9833,market_place
O103585,2025-08-07,SP002,B200,107.17,2,C7583,marketplace
O104348,2025-08-20,SP001,C200,200.33,3,C5096,online
O104038,2025-08-15,SP001,C200,196.2,1,C3031,Online
O102614,2025-07-20,MG001,A200,58.48,1,C1568,Online
O100318,2025-06-06,MG001,B100,78.68,3,C2169,Online
O103408,2025-08-04,SP001,C200,181.01,1,C8519,MarketPlace
O102393,2025-07-16,RJ001,A200,56.57,2,C6653,market_place
O100652,2025-06-13,SP001,A100,37.76,2,C8159,IN_STORE
O104818,2025-08-27,RJ001,C200,202.1,1,C8843,IN_STORE
O102712,2025-07-22,RJ001,C100,135.15,3,C6770,store
O100800,2025-06-15,SP002,A200,57.96,1,C4920,online
O104144,2025-08-16,MG001,A200,62.59,2,C7194,MarketPlace
O101133,2025-06-22,SP002,B200,124.71,1,C3161,online
O101988,09/07/2025,SP002,B200,113.65,1,C4161,marketplace
O103948,2025-08-13,SP002,B100,78.18,1,C7944,in_store
O100082,2025-06-02,SP001,A200,57.23,3,C7669,IN_STORE
O104132,2025-08-16,RJ001,C200,212.54,1,C9261,Online
O101333,2025/06/26,SP002,A100,40.67,2,C1328,store
O100026,2025-06-01,SP002,A200,57.74,3,C6820,in_store
O104550,2025/08/23,SP001,B200,120.05,1,C6199,market_place
O103974,2025-08-13,MG001,A100,41.37,1,C7823,on-line
O102690,2025-07-22,SP001,C100,162.01,1,,MarketPlace
O102987,2025-07-27,RJ001,C100,158.26,1,C7766,store
